256	3	793
257	3	795
258	3	796
259	3	797
260	3	799
261	3	803
262	3	807
263	3	809
264	3	810
265	3	811
266	3	812
267	3	813
268	3	814
269	3	815
270	3	816
271	3	817
272	3	818
273	3	819
274	3	823
275	3	827
276	3	830
277	3	833
278	35	33
279	35	32
280	35	834
281	35	224
282	35	838
283	35	40
284	35	839
285	35	840
286	35	844
287	35	850
288	35	853
289	35	854
290	35	855
291	35	856
292	35	857
293	35	858
294	35	39
295	35	860
296	35	36
297	35	532
298	4	866
299	4	879
300	4	736
301	4	894
302	4	907
303	4	910
304	4	853
305	4	36
306	4	35
307	4	39
308	39	911
309	39	912
310	39	924
311	39	925
312	39	927
313	39	935
314	39	40
315	39	856
316	39	945
317	39	952
318	39	953
319	39	3
320	39	4
321	39	41
322	41	954
323	41	961
324	41	962
325	41	963
326	41	964
327	41	965
328	41	972
329	41	834
330	41	973
331	41	974
332	41	975
333	41	853
334	41	856
335	41	857
336	41	3
337	41	35
338	42	983
339	42	691
340	42	984
341	42	985
342	42	986
343	43	987
344	43	990
345	44	991
346	44	995
347	44	996
348	44	997
349	46	998
350	46	999
351	46	1000
352	46	1003
353	46	1004
354	46	1005
355	46	1006
356	46	1007
357	46	1008
358	46	1011
359	46	1012
360	46	1013
361	46	1014
362	47	1018
363	47	1027
364	47	1030
365	47	1033
366	47	1034
367	47	1037
368	47	1041
369	47	1044
370	47	622
371	47	1046
372	47	1050
373	47	1055
374	47	1057
375	47	1058
376	47	1059
377	47	1061
378	47	1069
379	47	54
380	47	1085
381	47	1086
382	47	1092
383	47	1100
384	47	1102
385	47	1103
386	47	1104
387	47	1107
388	47	1110
389	47	1114
390	47	1122
391	47	1125
392	47	1127
393	47	1133
394	47	1136
395	47	1143
396	47	1144
397	48	1145
398	49	1146
399	49	1148
400	49	1149
401	49	1150
402	49	1151
403	49	1152
404	49	1153
405	49	50
406	49	1155
407	49	1164
408	49	1165
409	49	1172
410	49	1174
411	49	1179
412	49	1180
413	49	1187
414	49	47
415	49	1189
416	49	1193
417	49	1197
418	49	1178
419	49	1202
420	49	1203
421	49	1169
422	49	1206
423	49	1207
424	52	1208
425	52	1209
426	52	1211
427	52	1212
428	52	1214
429	52	1220
430	52	1227
431	52	1228
432	52	1235
433	52	1240
434	52	1241
435	52	1242
436	52	1252
437	52	1263
438	52	1267
439	52	1275
440	52	1288
441	52	1295
442	52	1306
443	52	1315
444	52	58
445	52	1326
446	52	1337
447	52	1343
448	52	1344
449	52	1351
450	52	1354
451	52	1361
452	52	1362
453	52	1366
454	52	1369
455	52	1370
456	52	1374
457	52	1379
458	51	1384
459	51	1391
460	51	308
461	51	1395
462	51	1396
463	51	1397
464	51	600
465	51	1400
466	51	1402
467	51	1403
468	51	1404
469	51	1405
470	51	1406
471	51	1413
472	51	6
473	51	1195
474	51	1423
475	51	1427
476	51	1428
477	51	1429
478	51	1430
479	51	1435
480	51	1440
481	51	1441
482	51	1445
483	51	1446
484	51	1439
485	51	1460
486	51	1464
487	51	1465
488	51	1468
489	51	1477
490	66	1483
491	66	1484
492	66	1485
493	67	1486
494	67	1490
495	67	1492
496	67	1493
497	67	1494
498	67	1499
499	67	1500
500	67	1502
501	67	1505
502	67	1506
503	67	1507
504	67	1508
505	67	1509
506	67	1510
507	67	1514
508	67	1517
509	67	1518
510	67	1519
511	67	1520
512	67	1522
513	67	1523
514	67	1524
515	67	1525
516	67	1526
517	67	1527
518	67	1528
519	67	1529
520	67	1530
521	67	1531
522	67	1532
523	67	1533
524	67	1535
525	67	1536
526	67	1537
527	67	1538
528	67	1539
529	68	1540
530	68	1543
531	68	1544
532	68	1545
533	68	1546
534	69	1547
535	69	96
536	69	174
537	69	1563
538	69	1564
539	69	1565
540	69	1571
541	69	1575
542	69	1576
543	69	1577
544	69	1583
545	69	1584
546	69	1586
547	69	1589
548	69	1593
549	69	1596
550	69	1597
551	69	1601
552	69	1605
553	69	1606
554	69	1609
555	69	1614
556	69	1607
557	69	1622
558	69	1623
559	69	1560
560	69	1628
561	69	1629
562	69	1630
563	69	1631
564	69	1632
565	69	1634
566	69	1638
567	69	1639
568	77	1642
569	77	1643
570	77	1645
571	77	79
572	77	1647
573	77	1648
574	77	1650
575	77	1652
576	77	1653
577	77	1654
578	77	1661
579	77	1665
580	77	1667
581	77	1668
582	77	1669
583	77	1670
584	77	1671
585	77	1679
586	77	1680
587	77	1683
588	77	1684
589	77	1689
590	77	1690
591	77	1696
592	77	1704
593	77	1711
594	77	1712
595	77	1713
596	77	1719
597	77	1720
598	77	1724
599	77	1729
600	77	1730
601	77	1735
602	77	1736
603	82	1742
604	82	1748
605	82	98
606	82	171
607	82	77
608	82	85
609	82	8
610	82	1764
611	82	1766
612	82	1769
613	82	1774
614	82	1775
615	82	84
616	82	83
617	86	1778
618	86	177
619	86	175
620	86	1788
621	86	1790
622	86	1791
623	86	1793
624	86	1795
625	86	1800
626	86	1809
627	86	1817
628	86	1820
629	86	1821
630	86	1824
631	86	1829
632	86	93
633	86	1842
634	86	1845
635	86	1855
636	86	1860
637	86	1861
638	86	1864
639	86	82
640	86	1874
641	86	1875
642	86	1878
643	86	1879
644	86	1880
645	86	1886
646	86	171
647	86	77
648	86	1896
649	76	1897
650	76	1907
651	76	1908
652	76	1909
653	76	1914
654	76	1919
655	76	1920
656	76	1921
657	76	1941
658	76	1943
659	76	1946
660	76	1950
661	76	1952
662	76	1957
663	76	1958
664	76	1960
665	76	1961
666	76	1962
667	76	1968
668	76	1976
669	76	1977
670	76	1981
671	76	2003
672	76	2019
673	76	2022
674	76	2024
675	76	2032
676	76	2033
677	76	2035
678	76	2040
679	76	2044
680	76	2046
681	76	2050
682	76	1600
683	101	1141
684	101	2062
685	101	86
686	101	103
687	101	2067
688	101	2083
689	101	2091
690	101	2104
691	101	2111
692	101	2113
693	101	2114
694	101	2115
695	101	2120
696	101	2127
697	101	2130
698	101	2136
699	101	2137
700	101	2140
701	101	2147
702	101	2151
703	101	2152
704	101	2155
705	101	2156
706	101	2162
707	101	2163
708	101	2170
709	101	2174
710	101	2181
711	101	2182
712	101	2184
713	101	2186
714	101	2187
715	101	2188
716	101	2197
717	104	2198
718	104	2208
719	104	2218
720	104	2219
721	104	2228
722	104	2232
723	104	2233
724	104	2234
725	104	2236
726	104	2237
727	104	2245
728	104	2246
729	104	2248
730	104	2251
731	104	2252
732	104	2253
733	104	2254
734	104	2255
735	104	2256
736	104	2257
737	104	2262
738	104	2263
739	104	2268
740	104	2269
741	104	2270
742	104	2275
743	104	2272
744	104	2291
745	104	2295
746	104	2296
747	104	2301
748	104	2307
749	104	2311
750	104	2312
751	104	2313
752	104	2314
753	9	2315
754	9	2319
755	9	2321
756	9	2322
757	9	2323
758	9	2324
759	9	2332
760	9	2347
761	9	2349
762	9	2351
763	9	2354
764	9	2355
765	9	2362
766	9	2365
767	9	2366
768	9	2372
769	9	2373
770	9	2382
771	9	2392
772	9	2401
773	9	2408
774	9	2413
775	9	2414
776	9	2415
777	9	2417
778	9	2420
779	9	2430
780	9	2439
781	9	2440
782	9	2451
783	9	2456
784	9	2461
785	9	2462
786	9	2469
787	127	2475
788	127	2476
789	127	2478
790	127	2479
791	127	2486
792	127	2490
793	127	2491
794	127	2492
795	127	2493
796	127	2501
797	127	352
798	127	2511
799	127	2512
800	127	2513
801	127	2515
802	127	2525
803	127	2526
804	127	2527
805	127	2528
806	127	2538
807	127	2543
808	127	2545
809	127	2550
810	127	2552
811	127	2558
812	127	2560
813	127	2561
814	127	2562
815	127	2564
816	127	2571
817	127	2572
818	127	2573
819	132	2578
820	132	2584
821	132	2586
822	132	2593
823	132	2596
824	132	2600
825	132	2602
826	132	2608
827	132	2609
828	132	2610
829	132	2611
830	132	2614
831	132	134
832	132	2627
833	132	2628
834	132	2629
835	132	2631
836	132	2634
837	132	2635
838	132	2640
839	132	2641
840	132	2644
841	132	2645
842	132	2646
843	132	2647
844	132	2648
845	132	2649
846	132	2651
847	132	133
848	132	2654
849	132	2656
850	132	2661
851	132	2663
852	132	2667
853	132	2672
854	132	2673
855	135	562
856	135	2680
857	135	2683
858	135	2699
859	135	2707
860	135	2708
861	135	2709
862	135	2710
863	135	2711
864	135	2712
865	135	2713
866	135	2714
867	135	2721
868	135	2728
869	135	2730
870	135	2740
871	135	2749
872	135	2753
873	135	2755
874	135	2756
875	135	2758
876	135	2766
877	135	2767
878	135	2769
879	135	2771
880	135	2779
881	135	2782
882	135	2790
883	135	2792
884	135	2793
885	135	2801
886	135	2809
887	135	2814
888	135	2819
889	140	2821
890	140	2822
891	140	2837
892	154	2844
893	154	2845
894	154	2825
895	154	2134
896	154	2868
897	154	2874
898	154	2884
899	154	2885
900	154	2886
901	154	2887
902	154	2895
903	154	2897
904	154	2899
905	154	2900
906	154	2908
907	154	2909
908	154	2910
909	154	2912
910	154	1398
911	154	157
912	154	2914
913	154	2916
914	154	2918
915	154	2919
916	154	2922
917	154	2924
918	154	1834
919	154	2937
920	154	2942
921	154	2949
922	154	2950
923	154	159
924	154	2960
925	154	2964
926	160	2965
927	160	2973
928	160	2978
929	160	2979
930	160	2990
931	160	2994
932	160	2995
933	160	2996
934	160	2997
935	160	3014
936	160	3028
937	160	3029
938	160	3033
939	160	3037
940	160	3046
941	160	3047
942	160	3049
943	160	3054
944	160	3055
945	160	3058
946	156	3069
947	156	3070
948	156	3077
949	156	3081
950	156	3083
951	156	3091
952	156	3094
953	156	3101
954	156	3108
955	156	3112
956	156	3119
957	156	167
958	156	3125
959	156	3122
960	156	3126
961	156	3129
962	156	3135
963	156	3137
964	156	3139
965	156	3140
966	156	3114
967	156	3146
968	156	3150
969	156	3153
970	156	3156
971	156	3157
972	156	3159
973	156	3161
974	156	3162
975	156	169
976	156	170
977	156	3169
978	156	3170
979	156	3183
980	156	3136
981	95	3187
982	95	3193
983	95	3194
984	95	3196
985	95	3197
986	95	3203
987	95	3204
988	95	3212
989	95	3214
990	95	3216
991	95	3219
992	95	3220
993	95	3223
994	95	3224
995	95	3230
996	95	3231
997	95	3232
998	95	3233
999	95	178
1000	95	1787
1001	95	3222
1002	95	3243
1003	95	3245
1004	95	3246
1005	95	3247
1006	95	3259
1007	95	3267
1008	95	1884
1009	95	1587
1010	95	3274
1011	179	3275
1012	179	3280
1013	179	3286
1014	179	3285
1015	179	3294
1016	197	3299
1017	197	3303
1018	197	3305
1019	197	3313
1020	197	3314
1021	197	3315
1022	197	3325
1023	197	3326
1024	197	3335
1025	197	3341
1026	197	3357
1027	197	3363
1028	197	3370
1029	197	3375
1030	197	3376
1031	197	3380
1032	197	3391
1033	197	3402
1034	197	3403
1035	197	3409
1036	197	3410
1037	197	3413
1038	197	3415
1039	197	3416
1040	197	3418
1041	197	3419
1042	197	3421
1043	197	3429
1044	197	212
1045	197	3438
1046	197	3442
1047	197	3302
1048	197	3450
1049	197	3457
1050	201	3461
1051	201	3462
1052	201	3463
1053	201	3464
1054	201	3465
1055	201	3466
1056	201	3467
1057	201	3472
1058	201	3474
1059	201	3479
1060	201	3481
1061	201	3484
1062	201	203
1063	201	3491
1064	201	3492
1065	201	3493
1066	201	202
1067	201	3501
1068	201	3503
1069	201	3505
1070	201	3518
1071	201	3526
1072	201	3531
1073	201	3537
1074	201	3539
1075	201	3543
1076	201	3551
1077	201	3570
1078	201	3572
1079	201	3573
1080	201	3578
1081	201	3579
1082	201	3587
1083	201	3588
1084	201	3591
1085	201	3599
1086	206	3608
1087	206	3613
1088	206	207
1089	206	3621
1090	206	3622
1091	206	3623
1092	206	3624
1093	206	3630
1094	206	3631
1095	206	3633
1096	206	3635
1097	206	3645
1098	206	3651
1099	206	3652
1100	206	3660
1101	206	1327
1102	206	3662
1103	206	3663
1104	206	3664
1105	206	3665
1106	206	3666
1107	206	3667
1108	206	3668
1109	206	3669
1110	206	3676
1111	206	3679
1112	206	3680
1113	206	3618
1114	206	3687
1115	206	3690
1116	206	3691
1117	206	3693
1118	206	3699
1119	206	3700
1120	206	3707
1121	206	3711
1122	209	3715
1123	209	2059
1124	209	2054
1125	209	3735
1126	209	3749
1127	209	215
1128	209	3755
1129	209	3767
1130	209	3769
1131	209	1439
1132	209	3781
1133	209	3782
1134	209	3784
1135	209	3790
1136	209	3394
1137	209	3806
1138	209	3719
1139	209	3811
1140	209	3818
1141	209	3825
1142	209	3827
1143	209	2800
1144	209	3828
1145	209	3835
1146	209	1328
1147	209	3843
1148	209	3853
1149	209	3862
1150	209	3867
1151	209	3875
1152	209	3878
1153	209	3838
1154	220	3890
1155	221	3892
1156	221	3895
1157	221	3896
1158	221	3897
1159	221	3898
1160	221	3899
1161	221	3900
1162	221	3901
1163	221	3902
1164	221	3903
1165	221	3904
1166	221	3905
1167	221	3906
1168	221	3907
1169	221	3908
1170	221	3909
1171	221	3910
1172	221	3911
1173	221	3914
1174	221	3915
1175	221	3916
1176	221	3917
1177	221	3919
1178	221	3920
1179	221	3924
1180	221	3925
1181	221	3927
1182	221	3928
1183	221	3932
1184	221	3934
1185	221	3935
1186	221	3936
1187	221	3937
1188	221	3938
1189	221	3939
1190	221	3940
1191	222	3941
1192	222	3948
1193	222	3949
1194	222	3950
1195	222	3951
1196	222	3952
1197	222	3953
1198	222	3954
1199	222	3955
1200	222	3956
1201	222	3957
1202	222	3958
1203	222	3959
1204	222	3966
1205	222	3967
1206	222	3968
1207	222	3969
1208	222	3970
1209	222	3971
1210	222	3972
1211	222	3973
1212	222	3974
1213	222	3975
1214	222	3976
1215	222	3977
1216	222	3978
1217	222	3979
1218	222	3980
1219	222	3984
1220	222	3985
1221	222	3986
1222	222	3987
1223	222	3988
1224	222	3989
1225	222	3990
1226	222	3991
1227	223	3992
1228	223	1372
1229	223	3999
1230	223	4000
1231	223	4003
1232	223	4007
1233	223	852
1234	223	4008
1235	223	4009
1236	223	4010
1237	223	4011
1238	223	4012
1239	223	844
1240	223	934
1241	223	4014
1242	223	4017
1243	223	4021
1244	223	4024
1245	226	11
1246	227	4026
1247	227	4027
1248	227	4030
1249	227	4036
1250	227	4038
1251	227	4039
1252	227	4040
1253	227	4041
1254	227	4042
1255	227	4043
1256	227	4044
1257	227	4045
1258	227	4050
1259	227	4056
1260	227	4058
1261	228	4065
1262	228	4067
1263	228	4068
1264	228	4078
1265	228	4079
1266	228	4086
1267	228	4094
1268	228	4095
1269	228	4101
1270	228	279
1271	228	4116
1272	228	4124
1273	228	4125
1274	228	4138
1275	228	4140
1276	228	4141
1277	228	4144
1278	228	4150
1279	228	4151
1280	228	4154
1281	228	227
1282	228	4163
1283	228	4167
1284	228	4179
1285	228	4180
1286	228	4182
1287	228	4185
1288	228	4186
1289	228	4195
1290	228	4196
1291	228	4200
1292	228	4202
1293	228	4207
1294	228	230
1295	228	4216
1296	228	4220
1297	232	4221
1298	232	4222
1299	232	4224
1300	232	4230
1301	232	4231
1302	232	4233
1303	232	4236
1304	232	4245
1305	232	4252
1306	232	4253
1307	232	4255
1308	232	4257
1309	232	4263
1310	232	4264
1311	232	4265
1312	232	4268
1313	232	4071
1314	232	4274
1315	232	4282
1316	232	4286
1317	232	4289
1318	232	4293
1319	232	4298
1320	232	4299
1321	232	4301
1322	232	4302
1323	232	4306
1324	232	4307
1325	232	4308
1326	232	4309
1327	232	4313
1328	232	4315
1329	232	4319
1330	232	4320
1331	232	4321
1332	232	4323
1333	240	4326
1334	240	4333
1335	240	4343
1336	240	245
1337	240	4355
1338	240	4356
1339	240	4357
1340	240	4362
1341	240	4365
1342	240	4366
1343	240	4368
1344	240	4369
1345	240	4374
1346	240	4378
1347	240	4392
1348	240	4399
1349	240	4115
1350	240	4407
1351	240	2896
1352	240	4408
1353	240	4409
1354	240	4410
1355	240	2204
1356	240	4422
1357	240	4423
1358	240	4424
1359	240	4429
1360	240	4433
1361	240	4442
1362	240	4443
1363	240	4444
1364	240	260
1365	240	4458
1366	250	4460
1367	250	4461
1368	250	4464
1369	250	4468
1370	250	4470
1371	250	4474
1372	250	4478
1373	250	4485
1374	250	4499
1375	250	4504
1376	250	275
1377	250	4506
1378	250	4512
1379	250	4517
1380	250	4530
1381	250	4537
1382	250	4538
1383	250	283
1384	250	269
1385	250	4547
1386	250	4548
1387	250	271
1388	250	4564
1389	250	4163
1390	250	4566
1391	250	295
1392	250	4573
1393	250	4575
1394	258	4578
1395	258	4581
1396	258	4582
1397	258	4585
1398	258	4589
1399	258	4591
1400	258	4593
1401	258	259
1402	258	3489
1403	258	4605
1404	258	4606
1405	258	4608
1406	258	4617
1407	258	4626
1408	258	4637
1409	258	4639
1410	258	4640
1411	258	2058
1412	258	4579
1413	258	4662
1414	258	4663
1415	258	3780
1416	258	232
1417	258	240
1418	262	4675
1419	262	4678
1420	262	457
1421	262	4680
1422	262	4684
1423	262	4685
1424	262	4686
1425	262	4568
1426	262	4701
1427	262	4705
1428	262	4706
1429	262	4710
1430	262	4712
1431	262	4714
1432	262	4715
1433	262	290
1434	262	4719
1435	262	4220
1436	262	4720
1437	262	4723
1438	262	4725
1439	262	4726
1440	262	4165
1441	262	4665
1442	262	4733
1443	262	4735
1444	262	4736
1445	262	4737
1446	262	4738
1447	262	4739
1448	264	4740
1449	264	4741
1450	264	4742
1451	264	4751
1452	264	4752
1453	264	4755
1454	264	4759
1455	264	4760
1456	264	4764
1457	264	4765
1458	264	4766
1459	264	4767
1460	264	4768
1461	264	4769
1462	264	4770
1463	264	4773
1464	264	4774
1465	264	4777
1466	264	4779
1467	264	273
1468	264	4735
1469	264	4788
1470	264	4790
1471	264	4791
1472	264	270
1473	264	4795
1474	264	281
1475	264	271
1476	264	4797
1477	229	4798
1478	229	4260
1479	229	4800
1480	229	2264
1481	229	4813
1482	229	4822
1483	229	4834
1484	229	4835
1485	229	4836
1486	229	4837
1487	229	4838
1488	229	4839
1489	229	4840
1490	229	4848
1491	229	4849
1492	229	4856
1493	229	4857
1494	229	4858
1495	229	240
1496	229	4851
1497	229	4865
1498	229	4870
1499	229	4871
1500	229	4872
1501	229	4873
1502	229	4877
1503	229	4878
1504	229	4879
1505	229	4883
1506	277	4887
1507	277	4896
1508	277	4897
1509	277	4898
1510	277	4901
1511	277	4902
1512	277	4909
1513	277	4910
1514	277	4911
1515	277	4914
1516	277	4915
1517	277	4918
1518	277	4919
1519	277	4920
1520	277	4921
1521	277	4922
1522	277	4923
1523	277	4924
1524	277	4925
1525	277	4926
1526	277	4927
1527	277	4928
1528	277	4935
1529	277	4937
1530	277	4943
1531	277	4948
1532	277	4952
1533	277	4955
1534	277	4957
1535	277	4958
1536	277	4964
1537	277	4966
1538	277	4982
1539	277	4983
1540	277	4984
1541	281	4985
1542	281	4986
1543	281	4989
1544	281	4995
1545	281	5006
1546	281	5007
1547	281	5017
1548	281	5018
1549	281	4067
1550	281	4731
1551	281	5023
1552	281	5026
1553	281	5035
1554	281	5043
1555	281	5044
1556	281	5046
1557	281	5047
1558	281	5056
1559	281	5062
1560	281	5063
1561	281	5064
1562	281	5065
1563	281	5066
1564	281	5067
1565	281	5070
1566	281	5072
1567	281	5073
1568	281	5076
1569	281	571
1570	283	5079
1571	283	5086
1572	283	5087
1573	283	3888
1574	283	5094
1575	283	5098
1576	283	5101
1577	283	5104
1578	283	5110
1579	283	5111
1580	283	5115
1581	283	5117
1582	283	5122
1583	283	5123
1584	283	5124
1585	283	5128
1586	283	5136
1587	283	5145
1588	283	5146
1589	283	5147
1590	283	5148
1591	283	5150
1592	283	5151
1593	283	5160
1594	283	5162
1595	283	5172
1596	283	5187
1597	283	5188
1598	283	5195
1599	283	5198
1600	286	5199
1601	286	5200
1602	286	5209
1603	286	5210
1604	286	5211
1605	286	5212
1606	286	5218
1607	286	5219
1608	286	5220
1609	286	5221
1610	286	5228
1611	286	573
1612	286	5230
1613	286	5231
1614	286	5236
1615	286	5249
1616	286	2202
1617	286	5251
1618	287	5252
1619	287	5257
1620	287	5258
1621	287	5269
1622	287	5270
1623	287	5271
1624	287	5273
1625	287	5282
1626	287	5285
1627	287	5286
1628	287	5287
1629	287	5289
1630	287	5301
1631	287	5302
1632	287	5308
1633	287	5309
1634	287	5311
1635	287	5316
1636	287	5317
1637	287	5318
1638	287	5323
1639	287	5328
1640	287	5331
1641	287	5341
1642	287	5343
1643	287	5349
1644	287	5355
1645	287	5356
1646	287	5357
1647	287	5358
1648	287	1401
1649	287	5365
1650	287	5373
1651	287	5374
1652	287	5379
1653	287	5391
1654	290	5392
1655	290	5393
1656	290	5394
1657	290	5395
1658	290	5396
1659	290	4468
1660	290	5402
1661	290	5407
1662	290	5412
1663	290	5420
1664	290	5421
1665	290	5435
1666	290	5438
1667	290	5439
1668	290	4582
1669	290	5440
1670	290	5441
1671	290	5442
1672	290	292
1673	290	5450
1674	290	5452
1675	290	5453
1676	290	296
1677	290	293
1678	290	4714
1679	290	5465
1680	290	4098
1681	290	5474
1682	290	5477
1683	290	5478
1684	297	5483
1685	297	5484
1686	297	5486
1687	297	5487
1688	297	5494
1689	297	5500
1690	297	5501
1691	297	5502
1692	297	5504
1693	297	5505
1694	297	5506
1695	297	5507
1696	297	5510
1697	297	5511
1698	297	5520
1699	297	5521
1700	297	5525
1701	297	5527
1702	297	5531
1703	297	5532
1704	297	4728
1705	297	5539
1706	297	5541
1707	297	5542
1708	297	5545
1709	297	4010
1710	297	5549
1711	297	5550
1712	297	5554
1713	297	5556
1714	297	5565
1715	300	981
1716	300	5582
1717	300	5583
1718	300	5589
1719	300	5593
1720	300	5596
1721	300	5599
1722	300	5602
1723	300	5605
1724	300	5607
1725	300	5608
1726	300	5609
1727	300	5610
1728	300	5613
1729	300	5614
1730	300	4247
1731	300	5617
1732	300	5624
1733	300	5625
1734	300	5627
1735	300	5629
1736	300	5637
1737	300	5638
1738	300	5641
1739	300	5650
1740	300	5657
1741	300	5660
1742	300	5661
1743	300	5663
1744	300	5664
1745	300	5665
1746	300	5626
1747	300	5676
1748	300	5677
1749	303	5679
1750	303	5691
1751	303	5700
1752	303	5703
1753	303	5710
1754	303	5720
1755	303	5726
1756	303	5731
1757	303	5742
1758	303	5752
1759	303	5755
1760	303	5756
1761	303	5762
1762	303	5767
1763	303	5781
1764	303	5782
1765	303	5783
1766	303	489
1767	303	5790
1768	303	5797
1769	303	5799
1770	303	5802
1771	303	5809
1772	303	5812
1773	303	5819
1774	303	5820
1775	303	5709
1776	303	1134
1777	303	3379
1778	303	5845
1779	303	5846
1780	303	5852
1781	303	5866
1782	303	5868
1783	318	5874
1784	318	1079
1785	318	5896
1786	318	5912
1787	318	322
1788	318	5922
1789	318	5928
1790	318	5934
1791	318	2515
1792	318	5937
1793	318	421
1794	318	321
1795	318	5945
1796	318	412
1797	318	5943
1798	318	423
1799	318	5953
1800	318	394
1801	318	5914
1802	318	5964
1803	318	303
1804	318	5966
1805	318	403
1806	318	5973
1807	318	5974
1808	318	338
1809	305	5980
1810	305	5981
1811	305	5982
1812	305	5987
1813	305	5995
1814	305	5999
1815	305	6003
1816	305	6007
1817	305	6008
1818	305	6009
1819	305	6010
1820	305	6015
1821	305	6016
1822	305	6020
1823	305	6021
1824	305	6022
1825	305	6029
1826	305	6036
1827	305	6051
1828	305	329
1829	305	6060
1830	305	6061
1831	305	6069
1832	305	6070
1833	305	6074
1834	305	6080
1835	305	6081
1836	305	6082
1837	305	6093
1838	305	6097
1839	305	931
1840	305	6119
1841	332	6120
1842	332	6125
1843	332	6128
1844	332	6135
1845	332	6136
1846	332	6143
1847	332	6144
1848	332	6147
1849	332	6154
1850	332	6161
1851	332	429
1852	332	6171
1853	332	6172
1854	332	6182
1855	332	6187
1856	332	6193
1857	332	5719
1858	332	6198
1859	332	6208
1860	332	395
1861	6211	412
1862	6211	6222
1863	6211	6233
1864	6211	6234
1865	6211	6242
1866	6211	3098
1867	6211	6265
1868	6211	6266
1869	6211	6273
1870	6211	6281
1871	6211	6285
1872	6211	6290
1873	6211	6297
1874	6211	3383
1875	6211	6313
1876	6211	6315
1877	6211	6316
1878	6211	6317
1879	6211	6320
1880	6211	6327
1881	6211	6330
1882	6211	6332
1883	6211	6334
1884	6211	4399
1885	6211	6338
1886	6211	834
1887	6211	6346
1888	6211	6347
1889	6211	6354
1890	6211	6361
1891	6211	6369
1892	6211	6370
1893	6211	131
1894	6211	6388
1895	6211	6394
1896	6211	6395
1897	412	6396
1898	412	6399
1899	412	6402
1900	412	6405
1901	412	308
1902	412	6410
1903	412	6418
1904	412	6429
1905	412	6431
1906	412	6433
1907	412	5920
1908	412	6445
1909	412	6432
1910	412	5937
1911	412	5719
1912	412	6467
1913	412	6474
1914	412	6478
1915	412	5928
1916	412	6492
1917	412	6500
1918	412	6501
1919	412	6507
1920	412	6144
1921	412	6514
1922	412	6516
1923	412	513
1924	412	5912
1925	412	6521
